timestamp,proxy_name,experiment_id,session_id,direction,event_index,byte_length,inter_event_gap_ms,frame_id,encoded_bit,recovered_bit,crc_status
1789651319.391521,proxy_a,work917,work917-docker-001,forward,391,384,4.333,917,0,,
1789651319.394310,proxy_a,work917,work917-docker-001,reverse,280,384,3.755,,,,
1789651319.398253,proxy_a,work917,work917-docker-001,forward,392,384,6.732,917,0,,
1789651319.401221,proxy_a,work917,work917-docker-001,reverse,281,384,6.911,,,,
1789651319.401991,proxy_a,work917,work917-docker-001,forward,393,192,3.738,917,1,,
1789651319.522848,proxy_a,work917,work917-docker-001,forward,394,192,120.857,917,1,,
1789651319.525309,proxy_a,work917,work917-docker-001,reverse,282,384,124.089,,,,
1789651319.526076,proxy_a,work917,work917-docker-001,forward,395,192,3.228,917,1,,
1789651319.647929,proxy_a,work917,work917-docker-001,forward,396,192,121.853,917,1,,
1789651319.652058,proxy_a,work917,work917-docker-001,reverse,283,384,126.749,,,,
1789651319.653322,proxy_a,work917,work917-docker-001,forward,397,192,5.394,917,1,,
1789651319.774379,proxy_a,work917,work917-docker-001,forward,398,192,121.057,917,1,,
1789651319.777254,proxy_a,work917,work917-docker-001,reverse,284,384,125.196,,,,
1789651319.778082,proxy_a,work917,work917-docker-001,forward,399,192,3.703,917,1,,
1789651319.900210,proxy_a,work917,work917-docker-001,forward,400,192,122.128,917,1,,
1789651319.904692,proxy_a,work917,work917-docker-001,reverse,285,384,127.438,,,,
1789651319.906017,proxy_a,work917,work917-docker-001,forward,401,384,5.807,917,0,,
1789651319.908203,proxy_a,work917,work917-docker-001,reverse,286,384,3.511,,,,
1789651319.909479,proxy_a,work917,work917-docker-001,forward,402,384,3.463,917,0,,
1789651319.911496,proxy_a,work917,work917-docker-001,reverse,287,384,3.293,,,,
1789651319.913337,proxy_a,work917,work917-docker-001,forward,403,192,3.858,917,1,,
1789651320.034517,proxy_a,work917,work917-docker-001,forward,404,192,121.180,917,1,,
1789651320.037806,proxy_a,work917,work917-docker-001,reverse,288,384,126.310,,,,
1789651320.038568,proxy_a,work917,work917-docker-001,forward,405,384,4.051,917,0,,
1789651320.040089,proxy_a,work917,work917-docker-001,reverse,289,384,2.283,,,,
1789651320.040858,proxy_a,work917,work917-docker-001,forward,406,384,2.289,917,0,,
1789651320.042089,proxy_a,work917,work917-docker-001,reverse,290,384,2.001,,,,
1789651320.042750,proxy_a,work917,work917-docker-001,forward,407,192,1.892,917,1,,
1789651320.167065,proxy_a,work917,work917-docker-001,forward,408,192,124.315,917,1,,
1789651320.171400,proxy_a,work917,work917-docker-001,reverse,291,384,129.310,,,,
1789651320.172772,proxy_a,work917,work917-docker-001,forward,409,192,5.707,917,1,,
1789651320.294040,proxy_a,work917,work917-docker-001,forward,410,192,121.268,917,1,,
1789651320.302727,proxy_a,work917,work917-docker-001,reverse,292,384,131.327,,,,
1789651320.303661,proxy_a,work917,work917-docker-001,forward,411,192,9.621,917,1,,
1789651320.424845,proxy_a,work917,work917-docker-001,forward,412,192,121.184,917,1,,
1789651320.428285,proxy_a,work917,work917-docker-001,reverse,293,384,125.559,,,,
1789651320.431929,proxy_a,work917,work917-docker-001,forward,413,384,7.084,917,0,,
1789651320.434582,proxy_a,work917,work917-docker-001,reverse,294,384,6.297,,,,
1789651320.435682,proxy_a,work917,work917-docker-001,forward,414,384,3.752,917,0,,
1789651320.437648,proxy_a,work917,work917-docker-001,reverse,295,384,3.066,,,,
1789651320.438455,proxy_a,work917,work917-docker-001,forward,415,192,2.773,917,1,,
1789651320.559438,proxy_a,work917,work917-docker-001,forward,416,192,120.983,917,1,,
1789651320.562279,proxy_a,work917,work917-docker-001,reverse,296,384,124.631,,,,
1789651320.565449,proxy_a,work917,work917-docker-001,forward,417,384,6.011,917,0,,
1789651320.567335,proxy_a,work917,work917-docker-001,reverse,297,384,5.055,,,,
1789651320.568254,proxy_a,work917,work917-docker-001,forward,418,384,2.805,917,0,,
1789651320.570017,proxy_a,work917,work917-docker-001,reverse,298,384,2.682,,,,
1789651320.570897,proxy_a,work917,work917-docker-001,forward,419,192,2.644,917,1,,
1789651320.691862,proxy_a,work917,work917-docker-001,forward,420,192,120.965,917,1,,
1789651320.697933,proxy_a,work917,work917-docker-001,reverse,299,384,127.916,,,,
1789651320.699687,proxy_a,work917,work917-docker-001,forward,421,192,7.826,917,1,,
1789651320.820603,proxy_a,work917,work917-docker-001,forward,422,192,120.916,917,1,,
1789651320.822495,proxy_a,work917,work917-docker-001,reverse,300,384,124.561,,,,
1789651320.823046,proxy_a,work917,work917-docker-001,forward,423,384,2.443,917,0,,
1789651320.824555,proxy_a,work917,work917-docker-001,reverse,301,384,2.060,,,,
1789651320.825061,proxy_a,work917,work917-docker-001,forward,424,192,2.015,917,1,,
1789651320.945836,proxy_a,work917,work917-docker-001,forward,425,192,120.775,917,1,,
1789651320.950278,proxy_a,work917,work917-docker-001,reverse,302,384,125.723,,,,
1789651320.951031,proxy_a,work917,work917-docker-001,forward,426,192,5.195,917,1,,
1789651321.071884,proxy_a,work917,work917-docker-001,forward,427,192,120.853,917,1,,
1789651321.076536,proxy_a,work917,work917-docker-001,reverse,303,384,126.259,,,,
1789651321.077315,proxy_a,work917,work917-docker-001,forward,428,192,5.431,917,1,,
1789651321.198952,proxy_a,work917,work917-docker-001,forward,429,192,121.637,917,1,,
1789651321.202556,proxy_a,work917,work917-docker-001,reverse,304,384,126.019,,,,
1789651321.203813,proxy_a,work917,work917-docker-001,forward,430,384,4.861,917,0,,
1789651321.207088,proxy_a,work917,work917-docker-001,reverse,305,384,4.532,,,,
1789651321.207809,proxy_a,work917,work917-docker-001,forward,431,384,3.995,917,0,,
1789651321.209749,proxy_a,work917,work917-docker-001,reverse,306,384,2.662,,,,
1789651321.210328,proxy_a,work917,work917-docker-001,forward,432,192,2.519,917,1,,
1789651321.332781,proxy_a,work917,work917-docker-001,forward,433,192,122.453,917,1,,
1789651321.337212,proxy_a,work917,work917-docker-001,reverse,307,384,127.462,,,,
1789651321.338245,proxy_a,work917,work917-docker-001,forward,434,384,5.464,917,0,,
1789651321.341138,proxy_a,work917,work917-docker-001,reverse,308,384,3.926,,,,
1789651321.341943,proxy_a,work917,work917-docker-001,forward,435,192,3.697,917,1,,
1789651321.463124,proxy_a,work917,work917-docker-001,forward,436,192,121.181,917,1,,
1789651321.466996,proxy_a,work917,work917-docker-001,reverse,309,384,125.859,,,,
1789651321.467867,proxy_a,work917,work917-docker-001,forward,437,384,4.744,917,0,,
1789651321.469679,proxy_a,work917,work917-docker-001,reverse,310,384,2.682,,,,
1789651321.470580,proxy_a,work917,work917-docker-001,forward,438,384,2.712,917,0,,
1789651321.472240,proxy_a,work917,work917-docker-001,reverse,311,384,2.561,,,,
1789651321.473117,proxy_a,work917,work917-docker-001,forward,439,192,2.537,917,1,,
1789651321.593868,proxy_a,work917,work917-docker-001,forward,440,192,120.752,917,1,,
1789651321.596245,proxy_a,work917,work917-docker-001,reverse,312,384,124.005,,,,
1789651321.597608,proxy_a,work917,work917-docker-001,forward,441,384,3.740,917,0,,
1789651321.598941,proxy_a,work917,work917-docker-001,reverse,313,384,2.697,,,,
1789651321.599422,proxy_a,work917,work917-docker-001,forward,442,384,1.814,917,0,,
1789651321.600855,proxy_a,work917,work917-docker-001,reverse,314,384,1.914,,,,
1789651321.601272,proxy_a,work917,work917-docker-001,forward,443,384,1.850,917,0,,
1789651321.602357,proxy_a,work917,work917-docker-001,reverse,315,384,1.502,,,,
1789651321.602702,proxy_a,work917,work917-docker-001,forward,444,192,1.430,917,1,,
1789651321.723699,proxy_a,work917,work917-docker-001,forward,445,192,120.997,917,1,,
1789651321.727125,proxy_a,work917,work917-docker-001,reverse,316,384,124.768,,,,
1789651321.728155,proxy_a,work917,work917-docker-001,forward,446,384,4.456,917,0,,
1789651321.736576,proxy_a,work917,work917-docker-001,reverse,317,384,9.451,,,,
1789651321.737490,proxy_a,work917,work917-docker-001,forward,447,192,9.335,917,1,,
1789651321.858908,proxy_a,work917,work917-docker-001,forward,448,192,121.417,917,1,,
1789651321.865691,proxy_a,work917,work917-docker-001,reverse,318,384,129.115,,,,
1789651321.866835,proxy_a,work917,work917-docker-001,forward,449,192,7.927,917,1,,
1789651321.988208,proxy_a,work917,work917-docker-001,forward,450,192,121.373,917,1,,
1789651321.993151,proxy_a,work917,work917-docker-001,reverse,319,384,127.460,,,,
1789651321.994169,proxy_a,work917,work917-docker-001,forward,451,384,5.961,917,0,,
1789651322.000250,proxy_a,work917,work917-docker-001,reverse,320,384,7.099,,,,
1789651322.002009,proxy_a,work917,work917-docker-001,forward,452,384,7.840,917,0,,
1789651322.004096,proxy_a,work917,work917-docker-001,reverse,321,384,3.846,,,,
1789651322.005258,proxy_a,work917,work917-docker-001,forward,453,384,3.249,917,0,,
1789651322.007364,proxy_a,work917,work917-docker-001,reverse,322,384,3.268,,,,
1789651322.008169,proxy_a,work917,work917-docker-001,forward,454,192,2.911,917,1,,
1789651322.129620,proxy_a,work917,work917-docker-001,forward,455,192,121.451,917,1,,
1789651322.133587,proxy_a,work917,work917-docker-001,reverse,323,384,126.223,,,,
1789651322.134751,proxy_a,work917,work917-docker-001,forward,456,384,5.131,917,0,,
1789651322.138509,proxy_a,work917,work917-docker-001,reverse,324,384,4.922,,,,
1789651322.141147,proxy_a,work917,work917-docker-001,forward,457,384,6.396,917,0,,
1789651322.143013,proxy_a,work917,work917-docker-001,reverse,325,384,4.504,,,,
1789651322.143522,proxy_a,work917,work917-docker-001,forward,458,384,2.375,917,0,,
1789651322.144706,proxy_a,work917,work917-docker-001,reverse,326,384,1.693,,,,
1789651322.146594,proxy_a,work917,work917-docker-001,forward,459,192,3.072,917,1,,
1789651322.268195,proxy_a,work917,work917-docker-001,forward,460,192,121.602,917,1,,
1789651322.271346,proxy_a,work917,work917-docker-001,reverse,327,384,126.640,,,,
1789651322.272719,proxy_a,work917,work917-docker-001,forward,461,192,4.523,917,1,,
1789651322.394313,proxy_a,work917,work917-docker-001,forward,462,192,121.594,917,1,,
1789651322.402904,proxy_a,work917,work917-docker-001,reverse,328,384,131.558,,,,
1789651322.403968,proxy_a,work917,work917-docker-001,forward,463,384,9.655,,,,
1789651322.405925,proxy_a,work917,work917-docker-001,reverse,329,384,3.021,,,,
1789651322.406731,proxy_a,work917,work917-docker-001,forward,464,384,2.763,,,,
1789651322.408768,proxy_a,work917,work917-docker-001,reverse,330,384,2.843,,,,
1789651322.409873,proxy_a,work917,work917-docker-001,forward,465,384,3.142,,,,
1789651322.411506,proxy_a,work917,work917-docker-001,reverse,331,384,2.738,,,,
1789651322.413843,proxy_a,work917,work917-docker-001,forward,466,384,3.969,,,,
1789651322.416654,proxy_a,work917,work917-docker-001,reverse,332,384,5.148,,,,
1789651322.417564,proxy_a,work917,work917-docker-001,forward,467,384,3.721,,,,
1789651322.418854,proxy_a,work917,work917-docker-001,reverse,333,384,2.200,,,,
1789651322.419507,proxy_a,work917,work917-docker-001,forward,468,384,1.943,,,,
1789651322.420655,proxy_a,work917,work917-docker-001,reverse,334,384,1.800,,,,
1789651322.421348,proxy_a,work917,work917-docker-001,forward,469,384,1.841,,,,
1789651322.422393,proxy_a,work917,work917-docker-001,reverse,335,384,1.738,,,,
1789651322.423035,proxy_a,work917,work917-docker-001,forward,470,384,1.687,,,,
1789651322.424196,proxy_a,work917,work917-docker-001,reverse,336,384,1.803,,,,
1789651322.424805,proxy_a,work917,work917-docker-001,forward,471,384,1.770,,,,
1789651322.425967,proxy_a,work917,work917-docker-001,reverse,337,384,1.771,,,,
1789651322.426637,proxy_a,work917,work917-docker-001,forward,472,384,1.832,,,,
1789651322.427782,proxy_a,work917,work917-docker-001,reverse,338,384,1.814,,,,
1789651322.428438,proxy_a,work917,work917-docker-001,forward,473,384,1.801,,,,
1789651322.432770,proxy_a,work917,work917-docker-001,reverse,339,384,4.988,,,,
1789651322.433475,proxy_a,work917,work917-docker-001,forward,474,384,5.037,,,,
1789651322.434572,proxy_a,work917,work917-docker-001,reverse,340,384,1.802,,,,
1789651322.435180,proxy_a,work917,work917-docker-001,forward,475,384,1.705,,,,
1789651322.436416,proxy_a,work917,work917-docker-001,reverse,341,384,1.844,,,,
1789651322.437085,proxy_a,work917,work917-docker-001,forward,476,384,1.904,,,,
1789651322.438594,proxy_a,work917,work917-docker-001,reverse,342,384,2.178,,,,
1789651322.439231,proxy_a,work917,work917-docker-001,forward,477,384,2.147,,,,
1789651322.440435,proxy_a,work917,work917-docker-001,reverse,343,384,1.841,,,,
1789651322.441035,proxy_a,work917,work917-docker-001,forward,478,384,1.803,,,,
1789651322.442098,proxy_a,work917,work917-docker-001,reverse,344,384,1.663,,,,
